x,y,class
0.08712265029300388,-0.14762292033892868,1.0
0.031286567816686164,-0.04839834602233358,1.0
0.00014893532935907755,-0.014638786050376294,1.0
-0.04090228149644243,-0.02819701501594417,1.0
0.18945829690331614,0.06487201655745738,1.0
0.016899338476836792,-0.01357933831011247,1.0
0.15456872744109065,0.1154147626889723,1.0
0.26807436343482816,0.016227738387583655,1.0
0.1719101494519006,0.0069127319884837585,1.0
-0.07979198521460287,0.06883384234408584,1.0
0.43423008523958984,0.1195235431415897,1.0
0.2319693891825816,0.25706250034021694,1.0
0.3006895797657429,0.07502975146073558,1.0
0.11268439321359125,0.07183880820169553,1.0
0.27709804056349774,0.3257879435044149,1.0
0.3930088096604055,0.0251101748402031,1.0
0.22149969200605477,0.09290770937810107,1.0
0.46737889128040655,0.38835713613953615,1.0
0.4017250920834656,0.09440722562694404,1.0
0.4482711969898846,0.0677048885433911,1.0
0.6227595979510813,0.3865629521140539,1.0
0.5820356668918605,0.29477684247722813,1.0
0.5046783288472559,0.06529855361942608,1.0
0.42164396028436957,0.18136083848983853,1.0
0.3196085226511538,0.5887687495428436,1.0
0.49005686979825597,0.2625116989992347,1.0
0.42276314839940066,0.25095377699292976,1.0
0.5700049676895036,0.37591595873839345,1.0
0.5370915624439593,0.5332887122304423,1.0
0.5285952051277092,0.32331555883456997,1.0
0.28354402753244623,0.4819478262174548,1.0
0.6358604946612543,0.32402543321382127,1.0
0.6473823559344206,0.4530181804299471,1.0
0.4719909100246361,0.4061400043155764,1.0
0.5448470501730941,0.6051710486534433,1.0
0.8307424232747278,0.792876278075801,1.0
0.49445200807814765,0.7036268646150345,1.0
0.5018570797638663,0.7814254316911566,1.0
0.5459951246946272,0.7704455701226697,1.0
0.5374623377256047,0.6722286462711136,1.0
0.44329842523466073,0.7566026531145905,1.0
0.36097369432156146,0.9098807197022963,1.0
0.4085276917093081,0.8957285945613603,1.0
0.5137802037385539,0.9473384170251149,1.0
0.4534641512178069,0.8133585164494793,1.0
0.5754645289972353,1.059933668495644,1.0
0.5779470945754399,0.8656911176830753,1.0
0.40666392704277005,0.9060884965167695,1.0
0.30774166545046966,1.2187614014148314,1.0
0.47634443029645557,1.1538768953081575,1.0
0.37466002170727436,1.1023393543618483,1.0
0.3612864589493133,1.1791581634074975,1.0
0.23130915757329829,1.518312729174951,1.0
0.3116862460819653,1.274186246343124,1.0
0.29561119316310974,1.34768348234093,1.0
0.2863043375247816,1.4459699453755954,1.0
0.03403253621860372,1.0822420363482639,1.0
0.19657158009411582,1.5221066367373604,1.0
0.14561205961265447,1.384283567744105,1.0
0.005106472230072573,1.563206133599287,1.0
0.09810892248496471,1.5184830463634285,1.0
0.037431458123185615,1.6539758636443416,1.0
0.12540733982023308,1.4941570916693405,1.0
-0.14446212924949436,1.6530079624405092,1.0
-0.3276579787721297,1.583565644310284,1.0
-0.08589759890993383,1.6709909003919765,1.0
0.034399432644873634,1.6143084358615676,1.0
-0.15501993921254525,1.5473418525533242,1.0
-0.04911880090380619,1.6984927906473692,1.0
-0.37031516663339636,1.8014490350105072,1.0
-0.43669781017706427,1.5862252319510002,1.0
-0.386774276900674,1.8682105689845898,1.0
-0.5269338096923246,1.7756514115005826,1.0
-0.37051581508972287,1.8579180028031586,1.0
-0.5622676778040793,1.8834911189424752,1.0
-0.3918122812989464,1.8392173935868257,1.0
-0.5303506636853219,1.7639335066330102,1.0
-0.6742765540990978,1.8059489716555612,1.0
-0.7577901088011724,1.7484997383350565,1.0
-0.6380324664708228,1.8504597301647399,1.0
-0.7854446180946606,1.8280968858059878,1.0
-0.9948001667464282,1.9440673276905567,1.0
-1.0366735016701671,1.893729377051956,1.0
-1.074546291659418,1.7691139627664305,1.0
-1.0451380382729076,1.777548889198095,1.0
-1.2204161643476972,1.9136818300296161,1.0
-1.2282898209899396,1.7648877032873762,1.0
-1.4176791443880208,1.7629161297435558,1.0
-1.4518109169074227,1.6198425973810537,1.0
-1.375516411848944,1.9102587970974838,1.0
-1.4383141593055002,1.7331532786860475,1.0
-1.5261906898219486,1.6220846868343475,1.0
-1.5178184333940758,1.6172650348455848,1.0
-1.5589770028163816,1.5957859843510285,1.0
-1.508345164055791,1.724289619422691,1.0
-1.728453566851962,1.6672208572561074,1.0
-1.737199040119838,1.695680116692176,1.0
-1.763523227500753,1.701375341839184,1.0
-1.9180906554569972,1.5489412270972596,1.0
-2.0310104481255338,1.5063521427670563,1.0
-2.041534561536929,1.4045475920616364,1.0
-2.186351013197887,1.28140094178813,1.0
-2.044566544285582,1.319476614437254,1.0
-2.109409481718801,1.415163655017117,1.0
-2.213043084098446,1.3445154658092942,1.0
-2.359668075650949,1.393259839112231,1.0
-2.464559762548957,1.230191232639657,1.0
-2.461524400159158,1.2162630105134202,1.0
-2.4422248213788698,1.1577069159772428,1.0
-2.5061379694234374,0.8908925519191051,1.0
-2.465931383296386,0.8644659464437857,1.0
-2.552655848230651,1.006700728928794,1.0
-2.7070061884601175,0.8384706129859754,1.0
-2.7735158435734037,0.9933515338062591,1.0
-2.733374103404492,0.7584758210419952,1.0
-2.878021659453576,0.6978657612468085,1.0
-2.9118541644494704,0.8298189039449624,1.0
-3.04008076751367,0.649285428660589,1.0
-2.935601822228746,0.3937902219848768,1.0
-3.1844976128120295,0.35493790026124183,1.0
-2.951016855582569,0.4818957302141744,1.0
-3.1151187275588796,0.19445110625450984,1.0
-3.0103772971631906,0.3402203423423661,1.0
-3.1357225958185575,0.06830285276783789,1.0
-3.1914316100208944,0.04222075358639836,1.0
-3.1155371289519453,-0.06826653885942266,1.0
-3.250560474272194,-0.16735703917250788,1.0
-3.3045411343093765,-0.25451011640554994,1.0
-3.25928907140998,-0.1977785294881722,1.0
-3.207121823780658,-0.4092266761432638,1.0
-3.2197185119472644,-0.5618173104291087,1.0
-3.305677213264201,-0.4586568714627681,1.0
-3.3085350316329034,-0.6912383838425725,1.0
-3.1042646134267757,-0.7245193581175905,1.0
-3.357660621988056,-0.8638292884048779,1.0
-3.148501068987568,-0.8039720004748909,1.0
-3.320223684757392,-0.7772539268728419,1.0
-3.1510407263052467,-0.9657624443745335,1.0
-3.4485895993640425,-1.0497420204801056,1.0
-3.2920120356975517,-1.2900056301922265,1.0
-3.217774770660716,-1.3897997724621178,1.0
-3.295779792509051,-1.396054673602191,1.0
-3.1826066230992875,-1.3733571429861748,1.0
-3.2535638382760523,-1.5401076340235078,1.0
-3.2081904939810904,-1.6199754604660335,1.0
-3.20476650547002,-1.8886072609172535,1.0
-3.202036064411095,-1.9291102159032172,1.0
-3.22302590068412,-1.9277743788163977,1.0
-3.064980414553429,-2.0250094852754907,1.0
-3.1616213092981633,-2.054173557900266,1.0
-3.135716367830505,-2.244420549184998,1.0
-3.1296931735973565,-2.479425879355424,1.0
-2.9389375906245223,-2.4761760997954663,1.0
-3.01495348112862,-2.5852420543361974,1.0
-2.6807465796284506,-2.570594496362884,1.0
-3.105351326496417,-2.621861658862327,1.0
-2.749574226048389,-2.6886504984539727,1.0
-2.906497876809003,-2.7903911350209567,1.0
-2.73026276506099,-2.9535223111084616,1.0
-2.582834869513411,-2.7963451818558145,1.0
-2.4700768052003332,-3.277674894230992,1.0
-2.440122126933798,-3.390747661849604,1.0
-2.4489893289675972,-3.3295387748840377,1.0
-2.294072822861435,-3.383306880644861,1.0
-2.242107396049858,-3.5044545622560443,1.0
-2.1757414963443575,-3.652101862972333,1.0
-2.0487408338473423,-3.573142757299833,1.0
-2.078507585265233,-3.6485374346050423,1.0
-2.006440724775867,-3.759025614929732,1.0
-1.989970611248803,-3.798819416464821,1.0
-1.8949409656568972,-3.913434475092767,1.0
-1.845991138447362,-3.881520118715974,1.0
-1.5168358305924352,-4.08425604157841,1.0
-1.465027516493879,-3.9022372592137584,1.0
-1.5637687751904858,-4.082696543191162,1.0
-1.206712147036904,-4.140585702603349,1.0
-1.458321760751663,-4.36427338996189,1.0
-1.3570336239655878,-4.40350141027935,1.0
-0.958797137443059,-4.369213090797905,1.0
-0.9005603735268362,-4.336866589949031,1.0
-0.7228393807871244,-4.509840408277124,1.0
-0.5931424207024395,-4.483839192849802,1.0
-0.5061555445049672,-4.497267696542712,1.0
-0.4592938830021061,-4.630110472020714,1.0
-0.24915648863908457,-4.634387750165002,1.0
-0.19610845817882683,-4.701855664510073,1.0
-0.2015885667287019,-4.778839633485672,1.0
-0.1373121809217414,-4.692694355692602,1.0
-0.0033861698771894405,-4.648320674300114,1.0
0.2847945664216171,-4.827077884709207,1.0
0.3159987679617902,-4.981603653903933,1.0
0.4707986986988619,-4.6900474692934715,1.0
0.5300483803242945,-4.74918096257109,1.0
0.6583804670004615,-4.699380489948147,1.0
0.7609481388063467,-4.562097552405081,1.0
1.0955899930910833,-4.719543791699674,1.0
1.177555002223372,-4.867530051877519,1.0
1.2010955965855719,-4.989062142823593,1.0
1.4253186572888028,-4.951150490251754,1.0
1.463357587789641,-4.7445503370232665,1.0
1.6746687654088048,-4.7501819804134975,1.0
1.80642222140206,-4.7374479783510415,1.0
1.8051725695820884,-4.521081936618617,1.0
2.006337327325305,-4.6311501289331485,1.0
2.0745500822807035,-4.790400872947436,1.0
2.3504371015699212,-4.64226525471649,1.0
2.250151711956309,-4.690983973963292,1.0
2.5200341062483713,-4.761890935939075,1.0
2.5588998366726785,-4.625963966945427,1.0
2.8249658546898244,-4.480515983908368,1.0
2.891408168748788,-4.396122393547141,1.0
2.8618208551869535,-4.452007316833713,1.0
3.0560599496615084,-4.417229896228389,1.0
3.1634018218432653,-4.177040173289433,1.0
3.3236642416721036,-4.242035389209132,1.0
3.5835187299602294,-4.020307586869762,1.0
3.5857878405026438,-3.8761116395326454,1.0
3.83852382116489,-3.906156774860656,1.0
3.9606799644098936,-3.95941124617841,1.0
3.928525451245718,-3.820183814235345,1.0
4.0162290524183915,-3.656360967455356,1.0
4.24647704009488,-3.910773917842964,1.0
4.258413588806991,-3.659383369799704,1.0
4.505983616684446,-3.299467710478956,1.0
4.3391046393766315,-3.4890305462855102,1.0
4.5844402755955524,-3.3471872020064986,1.0
4.915271413913594,-2.929388319705147,1.0
4.863902146215429,-3.0306464398037747,1.0
4.941612620435475,-2.8565431517638746,1.0
4.8772161976685515,-2.8589479215968194,1.0
4.972083446995182,-2.832384449500425,1.0
5.324573046507437,-2.690683789881255,1.0
5.221808590010524,-2.5053370696428643,1.0
5.380188736082807,-2.455719706211196,1.0
5.496384763939633,-2.2494407349122363,1.0
5.549778364413192,-2.0407881642385686,1.0
5.760707026928187,-1.804861809697555,1.0
5.650786893973138,-1.8371296664030787,1.0
5.767977405978545,-1.7996340253975192,1.0
5.929179823383038,-1.5409913998650568,1.0
5.858516194187935,-1.2617482537653006,1.0
5.883044524163586,-1.3205561626803073,1.0
5.890290532335029,-1.2801665525423356,1.0
5.927838783473192,-0.8786107684664423,1.0
5.8774851831896,-0.7383437620431869,1.0
5.990805075614438,-0.702127518234671,1.0
6.106585766240265,-0.6554314338996654,1.0
6.1635569027676125,-0.42767074763560736,1.0
6.2648872639317394,-0.15421545988407365,1.0
6.372530661517546,-0.009602589670800507,1.0
6.349774492538913,0.02206043196151823,1.0
6.370018699926672,0.3436117993069084,1.0
6.365857663705792,0.37130355796253633,1.0
6.362098953460027,0.526647804988092,1.0
6.236142290242253,0.8245709552743411,1.0
6.308291222626524,1.0384168478254607,1.0
6.469743268892991,1.1638259364881811,1.0
6.300289073718954,1.3048032763783206,1.0
6.38461644885081,1.440556331788888,1.0
6.321660798338229,1.6668949105088995,1.0
6.29491691594187,1.787022558353401,1.0
6.285645601974484,1.8815864446351047,1.0
6.277678350752522,2.1852482236084816,1.0
6.4266825489314705,2.1264556569014164,1.0
6.17419505715041,2.4432084068706184,1.0
6.2511265465220065,2.4781570569427425,1.0
5.880534736939477,2.800126562501401,1.0
5.9466211323413605,2.74085643308786,1.0
6.0304766375865375,3.015842445204352,1.0
5.952446690144663,3.2190351374380715,1.0
5.907688392726513,3.2160167324169207,1.0
5.789947737995593,3.449701833135049,1.0
5.756868201090265,3.6535257827793903,1.0
5.748289564132533,3.7893123008726195,1.0
5.6738754627278265,3.7790276728848946,1.0
5.318293573055553,4.143326355694975,1.0
5.431192191361333,4.3849276313789485,1.0
5.402188096070411,4.419595564567936,1.0
5.20496699828734,4.646371512697873,1.0
5.159967221917608,4.797739556913185,1.0
5.06854679657886,4.95422002301551,1.0
4.984711324268337,5.059081831701313,1.0
5.026183361807585,5.065916038783029,1.0
4.779554128210094,5.1607556392483005,1.0
4.557240301974174,5.436815355630396,1.0
4.503098706576328,5.733513439780992,1.0
4.200210972830227,5.651044938785753,1.0
4.098160889853163,5.695938448671815,1.0
4.037260346277771,5.8862379401965,1.0
3.8113091019388294,6.081674631509794,1.0
3.755940896173247,6.232303105106548,1.0
3.6793865152779643,6.363295190137722,1.0
3.546519349378617,6.404084727342621,1.0
3.4844799988420223,6.59452059481213,1.0
3.042983817358774,6.67431428938743,1.0
3.0462271050392355,6.714716959111349,1.0
2.937049686823177,6.877052143424946,1.0
2.580801330498388,7.111756658891836,1.0
2.5986714454410924,6.98822918261839,1.0
2.4486412155097272,7.0916518888108895,1.0
2.357688464518607,7.177914610217535,1.0
2.058734793841001,7.374455131182512,1.0
1.9343381340785302,7.361950540429523,1.0
1.7079971360674926,7.388363388491487,1.0
1.6329465642296928,7.45300507546428,1.0
1.2907816992133465,7.427933055734273,1.0
1.3104035420711118,7.663916297973301,1.0
0.6696064732690503,7.739568308028675,1.0
0.6139384415549074,7.669589943722458,1.0
0.45230281784440396,7.849172613462746,1.0
0.38442369647299257,7.922755247651951,1.0
0.019675223815561693,7.757984684969831,1.0
-0.3372912265507216,7.653186605455427,1.0
-0.21734040702664212,7.80249198870352,1.0
-0.30643849912895293,7.651877584494299,1.0
-0.6974618204126973,8.115008687601142,1.0
-0.9029246489930864,7.811274460462585,1.0
-1.1888097529070243,7.920750906842563,1.0
-1.2663240057134504,8.028791920999723,1.0
-1.312638851845712,7.993801864808343,1.0
-1.6659513487293056,7.763411929155683,1.0
-1.9475776433450018,7.828955264950539,1.0
-2.2640777089995088,7.749800961588175,1.0
-2.087986357344733,7.7111528250120465,1.0
-2.4356376416434324,7.826520838022913,1.0
-2.6905025810661276,7.7052939649602274,1.0
-2.7802205090358143,7.697728156635183,1.0
-3.0082753030211364,7.640035126146985,1.0
-3.2366936366400387,7.63594409548914,1.0
-3.5652107317611814,7.559557831151118,1.0
-3.4989500381907406,7.414637238788102,1.0
-3.909783513765768,7.351178788928813,1.0
-3.9443155083217882,7.237312068409427,1.0
-4.14550673091393,7.084917101226645,1.0
-4.503224789984657,7.040359086725921,1.0
-4.558686140623422,7.156213488126296,1.0
-4.7955008043975,6.908828805664487,1.0
-5.0985832256804695,6.6645835723307565,1.0
-5.145628759773372,6.5928986415636555,1.0
-5.451391821153347,6.585878996650855,1.0
-5.433288057418888,6.750124201061634,1.0
-5.768951166420862,6.371638600138655,1.0
-5.929414557597164,6.109413056609684,1.0
-5.992348570373748,6.038373994442798,1.0
-6.149056365958927,5.962933372664811,1.0
-6.469966710158339,5.6968087429871535,1.0
-6.6939213807884475,5.77917545709383,1.0
-6.840703466511937,5.5815970673846005,1.0
-6.915860182461685,5.540730612709444,1.0
-7.020603662319436,5.182900140715212,1.0
-7.102063132262243,5.2184234379210075,1.0
-7.528798068830363,4.961452767611288,1.0
-7.618674371679874,4.707515341965179,1.0
-7.556637253563729,4.512238680921664,1.0
-7.895471750970205,4.095710224464698,1.0
-8.072255123746169,4.085148488211942,1.0
-8.11952121590926,4.039642378939923,1.0
-7.989147617351053,3.8101296768694066,1.0
-8.479238416458584,3.5934486207381724,1.0
-8.291261154227513,3.4110357959621767,1.0
-8.46983184153366,3.1097423045572143,1.0
-8.441572422189646,2.7673222062885388,1.0
-8.816376239045649,2.8186879327426237,1.0
-8.915495047303711,2.659907855798154,1.0
-8.911002758212588,2.197036714812709,1.0
-9.11685947772066,2.28582436678339,1.0
-9.033111419390096,1.8144794662463508,1.0
-9.259451857351703,1.5138642405193428,1.0
-9.343331259322595,1.4644512888801353,1.0
-9.185931959497964,1.1159801365287974,1.0
-9.194184944157138,1.0008676498012947,1.0
-9.387289029410534,0.856879796069426,1.0
-9.340425138685436,0.5233745622426137,1.0
-9.423744063152915,0.3360776253117511,1.0
-9.224681317930688,0.11580266987523052,1.0
-9.372564295971207,-0.21271487431962133,1.0
-9.567953327265128,-0.5605916499270456,1.0
-9.383334590467012,-0.6999015597423838,1.0
-9.367341930395616,-1.0035796630668548,1.0
-9.35600545245765,-1.0319580100577999,1.0
-9.257485222140375,-1.3658299524546575,1.0
-9.248206693613103,-1.6404271533679222,1.0
-9.45259963242309,-1.9440880974558556,1.0
-9.439259823826326,-1.9774580297155242,1.0
-9.361238713925273,-2.411278249066173,1.0
-9.113027413887446,-2.522649729019913,1.0
